Year,MID_LATITUDE,SEX,LENGTH,CLUTCH_SIZE
1980,57.49658,2,119,6
1980,57.49658,2,113,6
1980,57.49658,2,127,6
1980,57.49658,2,119,6
1980,57.49658,2,108,6
1980,57.49658,2,135,6
1980,57.49658,2,127,6
1980,57.49658,2,113,6
1980,57.49658,2,122,6
1980,57.49658,2,116,6
1980,57.49658,2,125,6
1980,57.49658,2,128,1
1980,57.49658,2,116,6
1980,57.49658,2,125,6
1980,57.49658,2,137,6
1980,57.49658,2,999,6
1980,57.49658,2,125,6
1980,57.49658,2,118,6
1980,57.49658,2,95,6
1980,57.49658,2,113,6
1980,57.49658,2,126,6
1980,57.49658,2,118,6
1980,57.49658,2,114,6
1980,57.49658,2,118,6
1980,57.49658,2,111,6
1980,57.49658,2,999,6
1980,57.49658,2,115,6
1980,57.49658,2,117,6
1980,57.49658,2,122,6
1980,57.49658,2,117,6
1980,57.49658,2,129,6
1980,57.49658,2,108,6
1980,57.49658,2,999,6
1980,57.49658,2,111,6
1980,57.49658,2,122,6
1980,57.49658,2,110,6
1980,57.49658,2,110,6
1980,57.49658,2,111,6
1980,57.49658,2,115,6
1980,57.49658,2,119,6
1980,57.49658,2,118,6
1980,57.49658,2,118,6
1980,57.49658,2,115,6
1980,57.49658,2,119,6
1980,57.49658,2,89,0
1980,57.49658,2,108,6
1980,57.49658,2,120,6
1980,57.49658,2,116,6
1980,57.49658,2,125,6
1980,57.49658,2,999,6
1980,57.49658,2,111,5
1980,57.49658,2,120,6
1980,57.49658,2,118,6
1980,57.49658,2,117,6
1980,57.49658,2,111,6
1980,57.49658,2,117,6
1980,57.49658,2,103,0
1980,57.49658,2,999,6
1980,57.49658,2,112,6
1980,57.49658,2,116,6
1980,57.49658,2,115,6
1980,57.49658,2,112,6
1980,57.49658,2,118,6
1980,57.49658,2,110,6
1980,57.49658,2,115,6
1980,57.49658,2,123,6
1980,57.49658,2,118,6
1980,57.49658,2,115,6
1980,57.49658,2,126,6
1980,57.49658,2,122,6
1980,57.49658,2,131,6
1980,57.49658,2,92,0
1980,57.49658,2,113,6
1980,57.49658,2,121,6
1980,57.49658,2,122,6
1980,57.49658,2,119,6
1980,57.49658,2,130,6
1980,57.49658,2,119,6
1980,57.49658,2,109,6
1980,57.49658,2,999,6
1980,57.49658,2,114,6
1980,57.49658,2,125,6
1980,57.49658,2,121,6
1980,57.49658,2,113,6
1980,57.49658,2,187,0
1980,57.49658,2,128,6
1980,57.49658,2,114,6
1980,57.49658,2,118,6
1980,57.49658,2,110,6
1980,57.49658,2,117,6
1980,57.49658,2,118,6
1980,57.49658,2,118,6
1980,57.49658,2,115,6
1980,57.49658,2,113,6
1980,57.49658,2,131,6
1980,57.49658,2,126,6
1980,57.49658,2,120,6
1980,57.49658,2,116,6
1980,57.49658,2,117,6
1980,57.49658,2,123,6
1980,57.49658,2,128,6
1980,57.67534,2,107,1
1980,57.67534,2,115,6
1980,57.67534,2,81,1
1980,57.67534,2,85,1
1980,57.83492,2,72,0
1980,57.6745,2,101,6
1980,57.6745,2,117,1
1980,57.6745,2,107,6
1980,57.6745,2,120,6
1980,57.6745,2,111,1
1980,57.6745,2,117,6
1980,57.6745,2,90,1
1980,57.6745,2,105,1
1980,57.334,2,112,6
1980,57.334,2,125,6
1980,57.334,2,118,6
1980,57.334,2,122,6
1980,57.334,2,999,6
1980,57.334,2,117,6
1980,57.334,2,114,6
1980,57.334,2,113,6
1980,57.4955,2,115,6
1980,57.66292,2,111,6
1980,57.66292,2,111,6
1980,57.66292,2,115,6
1980,56.99609,2,111,6
1980,56.99609,2,129,6
1980,56.99609,2,75,0
1980,56.99609,2,125,6
1980,56.99609,2,125,6
1980,56.99609,2,93,1
1982,56.83758,2,125,1
1982,56.83758,2,109,1
1982,56.83758,2,125,1
1982,56.83758,2,122,5
1982,56.83758,2,109,1
1982,56.83758,2,122,5
1982,56.83758,2,123,5
1982,56.99025,2,96,5
1982,56.99025,2,103,1
1982,56.99025,2,105,5
1982,57.15483,2,114,6
1982,57.15483,2,104,1
1982,57.15483,2,124,5
1982,57.15483,2,98,1
1982,57.15483,2,112,1
1982,57.15483,2,106,6
1982,57.15483,2,127,1
1982,57.32192,2,133,5
1982,57.32192,2,124,6
1982,57.32192,2,131,6
1982,57.32192,2,120,3
1982,57.32192,2,108,1
1982,57.32192,2,147,5
1982,57.32192,2,121,5
1982,57.32192,2,99,4
1982,57.32192,2,116,5
1982,57.32192,2,100,1
1982,57.32192,2,95,1
1982,57.50509,2,122,5
1982,57.50509,2,117,1
1982,57.50509,2,144,1
1982,57.50509,2,136,6
1982,57.50509,2,122,1
1982,57.50509,2,125,5
1982,57.50509,2,98,6
1982,57.50509,2,107,6
1982,57.50509,2,119,5
1982,57.50509,2,98,1
1982,57.50509,2,127,1
1982,57.67975,2,113,6
1982,57.67975,2,118,5
1982,57.67975,2,116,5
1982,57.67975,2,113,5
1982,58.02084,2,94,1
1982,57.67709,2,134,3
1982,57.67709,2,111,6
1982,57.67709,2,113,5
1982,57.67709,2,101,5
1982,57.356,2,124,5
1982,56.9955,2,122,1
1982,56.9955,2,108,1
1982,56.9955,2,124,5
1982,56.9955,2,118,6
1982,56.9955,2,128,4
1982,56.9955,2,77,0
1982,56.9955,2,127,4
1982,56.9955,2,105,6
1982,56.9955,2,86,0
1982,56.9955,2,127,1
1982,56.9955,2,113,5
1982,56.9955,2,82,0
1982,56.9955,2,100,1
1982,56.9955,2,107,5
1982,56.9955,2,87,0
1982,56.9955,2,105,6
1982,56.9955,2,82,0
1982,56.9955,2,115,6
1982,56.9955,2,87,0
1982,56.9955,2,73,0
1982,56.9955,2,113,5
1982,56.9955,2,78,0
1982,56.9955,2,77,0
1982,56.9955,2,74,0
1982,56.9955,2,93,0
1982,56.9955,2,135,5
1982,56.9955,2,92,0
1982,60.37725,2,68,0
1982,60.37725,2,77,0
1982,60.37725,2,74,0
1982,60.37725,2,80,0
1982,60.37725,2,66,0
1982,60.37725,2,74,0
1982,60.37725,2,66,0
1982,60.37725,2,65,0
1982,60.37725,2,68,0
1982,60.37725,2,79,0
1982,60.37725,2,77,0
1982,60.37725,2,56,0
1982,60.37725,2,62,0
1982,60.37725,2,87,0
1982,60.37725,2,66,0
1982,60.64617,2,82,0
1982,60.64617,2,80,0
1982,60.31308,2,91,0
1982,60.31308,2,82,0
1982,60.31308,2,100,0
1982,60.31308,2,100,0
1982,60.31308,2,82,0
1982,60.31308,2,91,0
1982,60.31308,2,91,0
1982,60.31684,2,111,6
1982,61.32884,2,88,6
1982,61.3355,2,103,6
1982,61.3355,2,99,6
1987,57.51292,2,131,6
1987,57.51292,2,124,6
1987,57.51292,2,119,6
1987,57.51292,2,130,6
1987,57.51292,2,113,6
1987,57.51292,2,126,6
1987,57.51292,2,132,6
1987,57.51292,2,118,6
1987,57.51292,2,127,6
1987,57.51292,2,104,6
1987,57.51292,2,128,6
1987,57.51292,2,122,6
1987,57.51292,2,128,6
1987,57.51292,2,127,6
1987,57.51292,2,122,6
1987,57.51292,2,127,6
1987,57.51292,2,123,6
1987,57.51292,2,116,6
1987,57.51292,2,138,6
1987,57.51292,2,128,6
1987,57.33784,2,135,5
1987,57.33784,2,132,1
1987,57.33784,2,128,1
1987,57.17467,2,123,5
1987,57.00542,2,57,0
1987,57.00542,2,53,0
1987,57.00542,2,59,0
1987,57.11517,2,43,0
1987,57.49867,2,138,1
1987,60.33408,2,89,1
1987,60.16959,2,81,0
1987,60.16959,2,68,0
1987,60.16959,2,72,0
1987,60.16959,2,72,0
1987,60.16959,2,66,0
1987,60.16959,2,62,0
1987,60.16959,2,68,0
1987,60.16959,2,69,0
1987,60.16959,2,70,0
1987,60.16959,2,88,0
1987,60.16959,2,61,0
1987,60.16959,2,73,0
1987,60.01392,2,90,0
1987,60.01392,2,79,0
1987,59.83809,2,74,0
1987,59.34975,2,92,6
1978,57.6575,2,95,1
1978,57.6575,2,113,6
1978,57.6575,2,103,6
1978,57.6575,2,113,1
1978,57.6575,2,110,6
1978,57.6575,2,97,1
1978,57.6575,2,115,2
1978,57.6575,2,93,1
1978,57.6575,2,99,1
1978,57.6575,2,99,1
1978,57.6575,2,101,1
1978,57.6575,2,118,6
1978,57.6575,2,100,1
1978,57.6575,2,115,1
1978,57.6575,2,102,5
1978,57.6575,2,94,1
1978,57.6575,2,99,1
1978,57.6575,2,106,1
1978,57.6575,2,102,1
1978,57.6575,2,105,1
1978,57.6575,2,109,1
1978,57.33,2,95,6
1978,57.33,2,106,6
1978,57.33,2,100,6
1978,57.02167,2,137,1
1978,60.35167,2,999,9
1978,60.68167,2,82,0
1978,60.68167,2,78,0
1978,60.68167,2,82,0
1978,60.68167,2,74,0
1978,60.68167,2,69,0
1978,60.67084,2,78,0
1978,60.67084,2,66,0
1978,60.67084,2,69,0
1978,60.67084,2,68,0
1978,60.67084,2,84,0
1978,60.67084,2,48,0
1978,60.67084,2,72,0
1978,60.67084,2,999,0
1978,60.67084,2,79,0
1978,60.67084,2,78,0
1978,60.67084,2,76,0
1978,60.67084,2,71,0
1978,60.67084,2,80,0
1978,60.97917,2,107,6
1978,60.00167,2,59,0
1978,60.00167,2,75,0
1978,60.00167,2,84,6
1978,60.00167,2,88,0
1978,60.00167,2,74,0
1978,60.00167,2,72,0
1978,60.0025,2,74,0
1978,60.0025,2,77,0
1978,60.0025,2,85,0
1979,57.49083,2,999,6
1979,57.5,2,99,0
1979,57.5,2,96,0
1979,56.8325,2,127,1
1979,56.8325,2,135,6
1979,56.8325,2,141,1
1979,57.14833,2,65,0
1979,57.14833,2,999,0
1979,57.14833,2,67,0
1979,57.14833,2,60,0
1979,57.14833,2,65,0
1979,57.14833,2,62,0
1979,57.14833,2,999,0
1979,57.14833,2,71,0
1979,57.14833,2,999,0
1979,57.14833,2,999,0
1979,57.14833,2,70,0
1979,57.14833,2,63,0
1979,57.14833,2,66,0
1979,57.14833,2,65,0
1979,57.14833,2,61,0
1979,57.14833,2,55,0
1979,57.14833,2,83,0
1979,57.14833,2,59,0
1979,57.14833,2,999,0
1979,57.14833,2,61,0
1979,57.14833,2,62,0
1979,57.14833,2,68,0
1979,57.14833,2,65,0
1979,57.14833,2,999,0
1979,57.14833,2,999,0
1979,57.14833,2,69,0
1979,57.14833,2,999,0
1979,57.14833,2,64,0
1979,57.16834,2,999,6
1979,57.16834,2,130,1
1979,57.16834,2,117,6
1979,57.16834,2,136,1
1979,57.16834,2,117,1
1979,57.16834,2,123,1
1979,57.16834,2,120,1
1979,57.16834,2,113,1
1979,57.16834,2,114,6
1979,57.16834,2,107,6
1979,57.16834,2,125,6
1979,57.16834,2,100,1
1979,57.16834,2,123,1
1979,57.16834,2,125,1
1979,57.16834,2,124,6
1979,57.16834,2,131,1
1979,57.16834,2,120,1
1979,57.16834,2,135,1
1979,57.16834,2,110,6
1979,57.16834,2,125,1
1979,57.16834,2,122,1
1979,57.16834,2,999,6
1979,57.16834,2,133,1
1979,57.16834,2,129,1
1979,56.83417,2,128,1
1979,56.83417,2,115,1
1979,56.83417,2,130,1
1979,56.83417,2,130,6
1979,56.83417,2,133,1
1979,56.83417,2,114,1
1979,56.83417,2,999,6
1979,56.83417,2,106,6
1979,56.83417,2,108,4
1979,56.83417,2,93,0
1979,56.83417,2,105,6
1979,56.83417,2,999,6
1979,56.83417,2,144,1
1979,56.83417,2,104,6
1979,57.66834,2,100,1
1979,57.67,2,82,1
1979,60.3275,2,82,2
1979,60.3275,2,999,1
1979,60.3275,2,100,2
1979,60.3275,2,108,2
1979,60.3275,2,88,1
1979,60.3275,2,98,2
1979,60.3275,2,100,2
1979,60.3275,2,78,1
1979,60.3275,2,72,1
1979,60.3275,2,94,2
1979,60.3275,2,83,2
1979,60.3275,2,76,2
1979,60.3275,2,78,1
1979,60.3275,2,89,2
1979,60.3275,2,86,2
1979,60.3275,2,88,1
1979,60.3275,2,86,2
1979,60.3275,2,105,2
1979,60.3275,2,84,2
1979,60.3275,2,106,2
1979,60.3275,2,84,2
1979,60.3275,2,74,1
1979,60.3275,2,82,2
1979,60.3275,2,96,2
1979,60.3275,2,82,6
1979,60.3275,2,110,2
1979,60.3275,2,93,2
1979,60.3275,2,93,2
1979,60.3275,2,81,1
1979,60.3275,2,100,2
1979,60.3275,2,83,2
1979,60.3275,2,83,2
1979,60.3275,2,72,1
1979,60.3275,2,72,1
1979,60.3275,2,77,1
1979,60.3275,2,91,2
1979,60.3275,2,101,2
1979,60.3275,2,89,2
1979,60.3275,2,83,2
1979,60.3275,2,104,2
1979,60.65083,2,63,1
1979,60.65083,2,86,1
1979,60.65083,2,83,2
1979,60.65083,2,58,1
1979,60.33917,2,60,1
1979,60.33917,2,95,2
1979,60.33917,2,104,2
1979,60.33917,2,104,2
1979,60.33917,2,73,1
1979,60.33917,2,78,1
1979,60.33917,2,70,1
1979,60.33917,2,83,1
1979,59.99333,2,116,2
1980,57.02567,2,112,1
1980,57.33583,2,107,4
1980,57.33583,2,109,4
1980,57.33583,2,117,1
1980,57.33583,2,107,4
1980,57.33583,2,104,4
1980,57.33583,2,111,1
1980,57.33583,2,103,4
1980,57.33583,2,82,1
1980,57.33583,2,999,4
1980,57.33583,2,101,4
1980,57.33583,2,98,5
1980,57.33583,2,101,3
1980,57.33583,2,99,1
1980,57.33583,2,104,4
1980,57.33583,2,100,4
1980,57.33583,2,999,4
1980,57.33583,2,999,4
1980,57.33583,2,102,4
1980,57.33583,2,105,4
1980,57.67642,2,115,1
1980,58.00208,2,98,1
1980,56.99667,2,107,1
1980,56.99667,2,90,0
1980,56.99667,2,90,0
1980,56.99667,2,87,0
1980,56.99667,2,110,4
1980,56.99667,2,89,0
1980,56.99667,2,103,4
1980,56.99667,2,99,3
1980,59.3455,2,123,6
1980,60.32025,2,999,0
1980,60.32025,2,78,0
1980,60.32025,2,999,0
1980,60.32025,2,62,0
1980,60.32025,2,72,0
1980,60.32025,2,999,0
1980,60.32025,2,83,6
1980,60.32025,2,52,0
1980,60.661,2,84,1
1980,60.661,2,85,1
1980,61.32292,2,999,0
1980,61.00667,2,92,0
1980,61.00833,2,90,6
1980,60.98125,2,83,0
1980,60.66767,2,84,0
1980,60.33367,2,92,6
1980,60.32783,2,98,1
1980,60.32783,2,110,1
1980,60.32783,2,70,0
1980,60.32783,2,82,6
1980,60.32783,2,84,0
1980,60.32783,2,96,1
1980,60.32783,2,999,0
1980,60.32783,2,49,0
1980,60.32783,2,96,0
1980,60.32783,2,99,1
1980,60.32783,2,65,0
1980,60.32783,2,87,1
1980,60.32783,2,83,1
1980,60.32783,2,90,1
1980,60.32783,2,85,1
1980,60.32783,2,83,1
1980,60.32783,2,89,0
1980,60.32783,2,82,0
1980,60.32783,2,83,1
1980,60.32783,2,97,1
1980,60.32783,2,79,0
1980,60.32783,2,95,1
1980,60.32783,2,999,0
1980,60.32783,2,85,1
1980,60.32783,2,80,6
1980,60.32783,2,82,1
1980,60.32783,2,78,0
1980,60.32783,2,51,0
1980,60.32783,2,84,1
1980,60.32783,2,85,1
1980,60.32783,2,82,1
1980,60.32783,2,86,0
1980,60.32783,2,95,1
1980,60.32783,2,75,1
1980,60.32783,2,81,0
1980,60.32783,2,76,0
1980,60.32783,2,95,1
1980,60.32783,2,63,0
1980,60.32783,2,55,0
1980,60.32783,2,108,1
1980,60.32783,2,75,0
1980,60.32783,2,99,1
1980,59.65208,2,90,4
1980,59.65208,2,79,0
1980,59.65208,2,109,6
1980,57.17517,2,97,1
1981,57.83175,2,96,1
1981,57.83175,2,97,1
1981,57.83175,2,93,1
1981,57.83175,2,92,1
1981,57.83175,2,89,1
1981,57.83175,2,93,1
1981,57.83175,2,99,1
1981,57.83175,2,90,1
1981,57.83175,2,100,1
1981,57.83175,2,89,1
1981,57.83175,2,126,6
1981,57.83175,2,104,1
1981,57.49667,2,123,1
1981,57.49667,2,127,1
1981,57.49667,2,94,1
1981,57.49667,2,90,1
1981,57.49667,2,103,6
1981,57.49667,2,112,1
1981,57.49667,2,95,1
1981,57.49667,2,111,1
1981,57.49667,2,149,6
1981,57.23417,2,102,6
1981,57.23417,2,115,1
1981,57.23417,2,89,6
1981,57.23417,2,74,0
1981,57.23417,2,118,1
1981,57.23417,2,113,1
1981,57.23417,2,71,0
1981,57.23417,2,132,6
1981,57.23417,2,131,6
1981,57.23417,2,66,0
1981,57.23417,2,135,1
1981,57.23417,2,88,1
1981,57.23417,2,116,1
1981,57.23417,2,68,0
1981,57.23417,2,128,1
1981,57.23417,2,83,0
1981,57.23417,2,121,6
1981,57.23417,2,65,0
1981,57.23417,2,77,0
1981,57.23417,2,69,0
1981,57.23417,2,121,6
1981,57.23417,2,62,0
1981,57.23417,2,141,1
1981,57.23417,2,70,0
1981,57.23417,2,66,0
1981,57.23417,2,70,0
1981,57.23417,2,138,6
1981,57.23417,2,71,0
1981,57.23417,2,72,0
1981,57.23417,2,136,1
1981,57.23417,2,64,0
1981,57.23417,2,112,6
1981,57.23417,2,103,6
1981,57.23417,2,143,1
1981,57.23417,2,114,1
1981,57.23417,2,122,6
1981,57.23417,2,131,6
1981,57.23417,2,113,6
1981,57.23417,2,121,1
1981,57.23417,2,77,0
1981,57.23417,2,114,1
1981,57.23417,2,117,1
1981,57.23417,2,133,1
1981,57.23417,2,79,0
1981,57.23417,2,117,6
1981,57.23417,2,92,1
1981,57.23417,2,70,0
1981,57.23417,2,130,6
1981,57.23417,2,70,0
1981,57.23417,2,132,6
1981,57.23417,2,68,0
1981,57.23417,2,75,0
1981,57.23417,2,69,0
1981,57.23417,2,60,0
1981,57.23417,2,67,0
1981,57.23417,2,68,0
1981,57.23417,2,70,0
1981,57.23417,2,132,1
1981,57.23417,2,106,6
1981,57.23417,2,139,1
1981,57.23417,2,81,0
1981,57.23417,2,102,1
1981,57.23417,2,73,0
1981,57.23417,2,115,6
1981,57.23417,2,140,6
1981,57.23417,2,73,0
1981,57.23417,2,149,1
1981,57.23417,2,68,0
1981,57.23417,2,124,6
1981,57.23417,2,80,0
1981,57.23417,2,116,6
1981,57.23417,2,123,5
1981,57.23417,2,83,0
1981,57.23417,2,75,0
1981,57.23417,2,74,0
1981,57.23417,2,69,0
1981,57.23417,2,73,0
1981,57.23417,2,82,0
1981,57.23417,2,103,6
1981,57.23417,2,70,0
1981,57.23417,2,70,0
1981,57.23417,2,70,0
1981,57.23417,2,100,6
1981,57.23417,2,136,1
1981,57.23417,2,126,1
1981,57.23417,2,74,0
1981,57.23417,2,60,0
1981,57.23417,2,74,0
1981,57.23417,2,67,0
1981,57.23417,2,129,6
1981,57.23417,2,83,0
1981,57.23417,2,73,0
1981,57.23417,2,73,0
1981,57.23417,2,66,0
1981,57.23417,2,143,6
1981,57.23417,2,94,6
1981,57.23417,2,68,0
1981,57.23417,2,117,6
1981,57.23417,2,78,0
1981,57.23417,2,68,0
1981,57.23417,2,119,6
1981,57.23417,2,135,1
1981,57.23417,2,119,6
1981,57.23417,2,75,0
1981,57.23417,2,999,6
1981,57.23417,2,143,5
1981,57.23417,2,129,1
1981,57.23417,2,75,0
1981,57.23417,2,67,0
1981,57.23417,2,64,0
1981,57.23417,2,63,0
1981,57.23417,2,108,1
1981,57.23417,2,127,6
1981,57.23417,2,72,0
1981,57.23417,2,67,0
1981,57.23417,2,138,6
1981,57.23417,2,154,1
1981,57.23417,2,72,0
1981,57.23417,2,69,0
1981,57.23417,2,70,0
1981,57.23417,2,121,6
1981,57.23417,2,139,1
1981,57.23417,2,124,5
1981,57.23417,2,117,6
1981,57.23417,2,70,0
1981,57.23417,2,135,1
1981,57.23417,2,74,0
1981,57.23417,2,116,6
1981,57.23417,2,119,6
1981,57.23417,2,78,0
1981,57.23417,2,85,0
1981,57.23417,2,69,0
1981,57.23417,2,68,0
1981,57.23417,2,123,1
1981,57.23417,2,133,6
1981,57.23417,2,59,0
1981,57.23417,2,79,0
1981,57.23417,2,134,1
1981,57.23417,2,68,0
1981,57.23417,2,72,0
1981,57.23417,2,138,1
1981,57.23417,2,78,0
1981,57.23417,2,82,0
1981,57.23417,2,125,6
1981,57.23417,2,59,0
1981,57.23417,2,70,0
1981,57.23417,2,119,1
1981,57.23417,2,124,1
1981,57.23417,2,77,0
1981,57.23417,2,113,1
1981,57.23417,2,68,0
1981,57.23417,2,68,0
1981,57.23417,2,74,0
1981,57.23417,2,74,0
1981,57.23417,2,136,1
1981,57.23417,2,131,1
1981,57.23417,2,68,0
1981,57.23417,2,103,6
1981,57.23417,2,119,1
1981,57.23417,2,131,1
1981,57.23417,2,67,0
1981,57.23417,2,70,0
1981,57.23417,2,138,1
1981,57.23417,2,89,1
1981,57.23417,2,61,0
1981,57.23417,2,65,0
1981,57.23417,2,92,1
1981,57.23417,2,80,0
1981,57.23417,2,65,0
1981,56.835,2,153,1
1981,56.835,2,109,1
1981,56.835,2,140,1
1981,56.835,2,130,1
1981,56.835,2,132,1
1981,56.835,2,128,1
1981,56.835,2,135,1
1981,56.835,2,136,1
1981,56.835,2,59,0
1981,56.82933,2,115,1
1981,56.82933,2,143,1
1981,56.82933,2,109,1
1981,56.82933,2,124,1
1981,56.82933,2,105,1
1981,57.8265,2,101,6
1981,57.8265,2,98,5
1981,57.8265,2,97,0
1981,57.8265,2,79,5
1981,57.8265,2,97,0
1981,57.8265,2,96,0
1981,57.50625,2,86,0
1981,57.50625,2,94,0
1981,57.50625,2,118,1
1981,57.50625,2,116,1
1981,57.50625,2,107,6
1981,57.50625,2,122,1
1981,57.50625,2,89,0
1981,57.50625,2,91,0
1981,57.50625,2,117,1
1981,57.50625,2,114,6
1981,57.17067,2,98,6
1981,57.17067,2,113,1
1981,57.17067,2,104,0
1981,57.17067,2,115,1
1981,57.17067,2,135,1
1981,57.17067,2,134,1
1981,57.17067,2,116,6
1981,57.17067,2,127,1
1981,57.17067,2,112,6
1981,57.17067,2,117,1
1981,57.17067,2,96,0
1981,57.17067,2,124,1
1981,57.17067,2,148,1
1981,57.17067,2,107,5
1981,57.18133,2,110,1
1981,57.18133,2,101,0
1981,57.18133,2,102,1
1981,57.50325,2,103,6
1981,57.50325,2,97,0
1981,57.50325,2,85,0
1983,57.83467,2,129,6
1983,57.83467,2,108,5
1983,57.83467,2,119,5
1983,57.83467,2,103,0
1983,57.67867,2,92,0
1983,57.67867,2,120,5
1983,57.4885,2,112,6
1983,57.31467,2,9,0
1983,57.31467,2,10,0
1983,57.00142,2,121,1
1983,57.00142,2,122,1
1983,57.00142,2,122,1
1983,57.00142,2,124,1
1983,57.00142,2,126,1
1983,57.00142,2,113,1
1983,57.00142,2,122,1
1983,57.00142,2,121,1
1983,57.00142,2,117,1
1983,57.00142,2,124,1
1983,57.00142,2,115,1
1983,57.00142,2,128,1
1983,57.00142,2,115,1
1983,57.00142,2,120,1
1983,57.00142,2,109,1
1983,57.00142,2,118,1
1983,57.00142,2,118,1
1983,57.00142,2,120,1
1983,57.00142,2,107,1
1983,57.00142,2,105,6
1983,57.00142,2,113,1
1983,57.00142,2,123,1
1983,57.00142,2,128,1
1983,57.00142,2,115,1
1983,57.00142,2,120,1
1983,57.00142,2,123,1
1983,57.00142,2,120,1
1983,57.00142,2,128,1
1983,57.00142,2,122,1
1983,57.00142,2,120,1
1983,57.00142,2,124,1
1983,57.00142,2,120,1
1983,57.00142,2,125,1
1983,57.00142,2,123,6
1983,57.00142,2,133,1
1983,57.00142,2,128,1
1983,57.00142,2,112,1
1983,57.00142,2,107,1
1983,57.00142,2,112,1
1983,57.00142,2,115,1
1983,57.00142,2,120,1
1983,57.00142,2,123,1
1983,57.11833,2,103,0
1983,57.11833,2,101,0
1983,57.11833,2,107,6
1983,57.11833,2,110,1
1983,57.11833,2,94,0
1983,57.11833,2,104,0
1983,57.11833,2,103,0
1983,57.11833,2,106,6
1983,57.11833,2,111,1
1983,57.34942,2,130,1
1983,57.34942,2,123,1
1983,60.01908,2,90,6
1983,60.19975,2,85,0
1983,60.19975,2,69,0
1983,60.19975,2,83,0
1983,60.19975,2,98,1
1983,60.345,2,84,1
1983,60.345,2,90,1
1983,60.345,2,97,2
1983,60.345,2,107,1
1983,60.345,2,75,0
1983,60.345,2,96,1
1983,60.345,2,97,1
1983,60.345,2,91,1
1983,60.345,2,98,1
1983,60.345,2,84,1
1983,60.345,2,91,1
1983,60.345,2,85,1
1983,60.345,2,107,1
1983,60.345,2,95,1
1983,60.345,2,102,1
1983,60.345,2,106,1
1983,60.345,2,107,1
1983,60.345,2,110,1
1983,60.345,2,97,1
1983,60.345,2,88,1
1983,60.345,2,107,1
1983,60.345,2,97,1
1983,60.345,2,100,1
1983,60.345,2,87,1
1983,60.345,2,100,1
1983,60.345,2,100,1
1983,60.345,2,99,1
1983,60.345,2,85,1
1983,60.345,2,91,1
1983,60.345,2,104,1
1983,60.345,2,103,1
1983,60.345,2,99,1
1983,60.345,2,86,1
1983,60.345,2,86,1
1983,60.345,2,92,1
1983,60.345,2,98,1
1983,60.345,2,96,1
1983,60.345,2,98,1
1983,60.345,2,98,1
1983,60.345,2,87,1
1983,60.345,2,89,1
1983,60.345,2,87,1
1983,60.345,2,114,1
1983,60.345,2,88,1
1983,60.345,2,100,1
1983,60.345,2,86,1
1983,60.345,2,99,1
1983,60.345,2,98,1
1983,60.345,2,78,1
1983,60.345,2,86,1
1983,60.67884,2,100,1
1983,60.67884,2,104,1
1984,57.16333,2,117,1
1984,57.16333,2,129,1
1984,57.16333,2,110,6
1984,57.16333,2,128,6
1984,57.16333,2,125,1
1984,57.16333,2,116,1
1984,57.16333,2,116,6
1984,57.16333,2,117,6
1984,57.16333,2,118,1
1984,57.16333,2,129,1
1984,57.16333,2,138,1
1984,57.16333,2,121,6
1984,57.16333,2,116,1
1984,57.16333,2,130,1
1984,57.31308,2,131,1
1984,57.31308,2,112,1
1984,57.31308,2,119,5
1984,57.31308,2,101,1
1984,57.31308,2,104,6
1984,60.34492,2,100,1
1984,57.663,2,117,6
1984,57.663,2,131,4
1984,57.663,2,121,6
1984,57.49084,2,121,1
1984,57.32542,2,117,6
1984,57.32542,2,118,6
1984,57.32542,2,108,5
1984,57.32542,2,125,5
1984,57.32542,2,118,5
1984,57.32542,2,125,4
1984,57.32542,2,126,6
1984,57.32542,2,132,6
1984,57.32542,2,104,1
1984,57.32542,2,134,1
1984,57.32542,2,102,6
1984,57.32542,2,118,6
1984,57.32542,2,128,6
1984,57.32542,2,126,6
1984,57.32542,2,109,1
1984,57.32542,2,134,1
1984,57.32542,2,116,6
1984,57.32542,2,127,1
1984,57.32542,2,135,6
1984,57.32542,2,116,6
1984,57.32542,2,120,4
1984,57.32542,2,129,6
1984,57.32542,2,124,6
1984,57.32542,2,124,5
1984,57.32542,2,107,1
1984,57.32542,2,139,1
1984,57.32542,2,131,6
1984,57.32542,2,127,6
1984,57.32542,2,99,1
1984,57.32542,2,136,6
1984,57.32542,2,124,6
1984,57.32542,2,117,6
1984,57.32542,2,126,1
1984,57.32542,2,123,1
1984,57.32542,2,116,6
1984,57.32542,2,124,1
1984,57.32542,2,131,5
1984,57.32542,2,124,6
1984,57.11175,2,120,1
1984,56.96025,2,134,1
1984,56.96025,2,129,1
1984,56.96025,2,125,1
1984,56.96025,2,122,1
1984,56.96025,2,124,1
1984,56.96025,2,128,1
1984,60.1695,2,80,1
1984,60.1695,2,81,1
1984,60.1695,2,83,1
1984,60.33717,2,91,6
1984,60.345,2,83,1
1984,60.345,2,25,0
1985,60.65992,2,84,0
1985,60.32833,2,23,0
1985,60.32833,2,20,0
1985,60.32833,2,21,0
1985,60.32833,2,80,0
1985,60.16667,2,84,0
1985,60.16667,2,89,0
1985,59.99567,2,81,0
1985,59.99567,2,77,4
1985,57.15917,2,131,5
1985,57.15917,2,22,0
1985,57.15917,2,118,5
1985,57.15917,2,24,0
